parent_category,category_link,reason
Gelatin & Pudding,/pl/pudding-gelatin/0101200017,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Soda & Pop,/pl/soda-pop/04001,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Water,/pl/water/04006,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Juice & Lemonade,/pl/juice/04004,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Milk & Milk Substitutes,/pl/milk-plant-based-milk/02001,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Tea,/pl/tea-kombucha/04007,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Kombucha & Gut Health Beverages,/pl/kombucha-and-gut-health-beverages/04012?pzn=relevance&taxonomyId=04012&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Sparkling Water,/pl/sparkling-water/04002,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Sports Drink,/pl/sports-drinks/04005,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Drink Mixes & Beverage Enhancers,/pl/drink-mixes-beverage-enhancers/04008,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Drink Boxes & Pouches,/pl/drink-boxes-pouches/04010,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Energy Drinks,/pl/energydrinks/04011,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Adult Beverage Mixers,/pl/adult-beverage-mixers/08189?pzn=relevance&taxonomyId=08189&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cocoa Mixes,/pl/cocoa-mixes/0400700011?taxonomyId=0400700011&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Protein Shakes,/pl/proteinshakes/2201000002,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Glassware & Drinkware,/pl/glassware-drinkware/28004?facets=true&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Soda Stream,/search?query=soda%20stream&searchType=default_search,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Rice & Noodles,/search?query=AsianRiceNoodles&monet=false&keyword=AsianRiceNoodles&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Canned Fruit & Vegetables,/search?query=AsianCannedFruitsVeg&monet=false&keyword=AsianCannedFruitsVeg&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Sauces, Oils & Spices",/search?query=AsianSaucesOilsSpices&monet=false&keyword=AsianSaucesOilsSpices&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Meals, Bowls & Soup",/search?query=AsianMealsBowlsSoups&monet=false&keyword=AsianMealsBowlsSoups&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Snacks & Candy,/search?query=AsianSnacksCandy&monet=false&keyword=AsianSnacksCandy&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Beverages,/search?query=AsianBeverages&monet=false&keyword=AsianBeverages&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Meat & Seafood,/search?query=AsianMeatSeafood&keyword=AsianMeatSeafood&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Produce,/search?query=AsianProduce&keyword=AsianProduce&searchType=mktg%20attribute&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
